sex,row_number,liters_drunk,age,drink,check_number,label,age_child,age_adult,age_old,session_start,start_morning,start_afternoon,start_evening
0,9.0,1,47,0,342,1,0,1,0,14,0,1,0
0,73.0,4,71,0,4268,1,0,0,1,7,1,0,0
0,3.0,2,18,0,1315,1,0,1,0,7,1,0,0
0,23.0,2,40,0,746,0,0,1,0,6,1,0,0
1,0.0,1,71,0,3355,0,0,0,1,7,1,0,0
1,23.0,2,80,0,4935,0,0,0,1,6,1,0,0
1,89.0,5,31,0,5270,1,0,1,0,21,0,0,1
1,18.0,3,71,0,3599,0,0,0,1,15,0,1,0
1,42.0,1,45,1,3221,1,0,1,0,22,0,0,1
1,90.0,0,58,0,5960,0,0,0,1,21,0,0,1
1,25.0,0,12,0,2431,1,1,0,0,7,1,0,0
0,26.0,1,21,1,7261,1,0,1,0,21,0,0,1
0,46.0,2,45,0,6844,0,0,1,0,7,1,0,0
1,91.0,1,61,0,5706,1,0,0,1,15,0,1,0
0,24.0,3,66,1,5488,0,0,0,1,21,0,0,1
0,6.0,1,43,0,135,1,0,1,0,22,0,0,1
1,27.0,2,15,0,2519,1,1,0,0,6,1,0,0
0,70.0,0,76,1,9145,1,0,0,1,22,0,0,1
1,13.0,2,49,1,2791,1,0,1,0,14,0,1,0
0,10.0,1,14,0,188,1,1,0,0,21,0,0,1
0,25.0,2,33,1,7530,1,0,1,0,14,0,1,0
0,76.0,3,25,1,8246,0,0,1,0,14,0,1,0
0,91.0,4,21,0,7705,1,0,1,0,7,1,0,0
0,6.0,0,15,0,8732,1,1,0,0,6,1,0,0
1,77.0,4,77,1,586,1,0,0,1,6,1,0,0
0,85.0,0,50,1,1227,1,0,1,0,21,0,0,1
0,18.0,0,58,0,36,0,0,0,1,15,0,1,0
0,89.0,0,43,0,6985,1,0,1,0,6,1,0,0
1,28.0,3,29,0,694,1,0,1,0,15,0,1,0
1,6.0,2,16,0,7085,1,1,0,0,7,1,0,0
1,55.0,0,11,0,4007,0,1,0,0,8,1,0,0
0,100.0,0,73,1,5965,0,0,0,1,21,0,0,1
1,72.0,3,40,1,1420,0,0,1,0,6,1,0,0
1,100.0,4,80,1,8846,1,0,0,1,15,0,1,0
1,63.0,0,64,1,2529,0,0,0,1,21,0,0,1
0,63.0,2,74,0,9762,0,0,0,1,22,0,0,1
1,100.0,4,16,0,9759,1,1,0,0,14,0,1,0
0,43.0,2,43,0,3199,1,0,1,0,22,0,0,1
0,60.0,2,44,0,6519,1,0,1,0,6,1,0,0
0,17.0,1,43,1,1004,0,0,1,0,14,0,1,0
1,85.0,0,65,1,4566,1,0,0,1,14,0,1,0
0,14.0,0,47,0,168,0,0,1,0,8,1,0,0
0,56.0,2,73,1,8265,0,0,0,1,6,1,0,0
1,100.0,4,66,1,8649,1,0,0,1,22,0,0,1
1,100.0,3,73,0,5234,1,0,0,1,21,0,0,1
0,16.0,4,47,1,9087,1,0,1,0,7,1,0,0
1,75.0,4,17,0,8129,1,1,0,0,6,1,0,0
0,43.0,3,12,0,4933,1,1,0,0,14,0,1,0
1,32.0,2,42,1,2786,0,0,1,0,14,0,1,0
1,67.0,5,67,0,6164,1,0,0,1,6,1,0,0
0,43.0,1,69,0,5239,1,0,0,1,15,0,1,0
0,51.0,0,69,1,2081,1,0,0,1,15,0,1,0
1,78.0,2,68,1,1510,0,0,0,1,22,0,0,1
0,87.0,1,54,1,2950,1,0,0,1,7,1,0,0
1,89.0,1,60,0,76,1,0,0,1,8,1,0,0
1,26.0,2,76,1,387,1,0,0,1,8,1,0,0
1,53.0,3,44,0,9032,1,0,1,0,6,1,0,0
0,62.0,0,23,1,3458,0,0,1,0,15,0,1,0
1,30.0,2,18,0,7709,1,0,1,0,22,0,0,1
0,62.0,0,27,0,914,1,0,1,0,15,0,1,0
1,17.0,5,62,0,6814,1,0,0,1,21,0,0,1
0,21.0,4,47,1,5076,1,0,1,0,21,0,0,1
0,22.0,0,79,0,8161,0,0,0,1,14,0,1,0
0,100.0,2,32,1,3077,0,0,1,0,14,0,1,0
1,30.0,5,70,1,6728,1,0,0,1,15,0,1,0
1,15.0,5,32,0,4000,0,0,1,0,14,0,1,0
1,82.0,3,62,1,2460,0,0,0,1,6,1,0,0
1,59.0,5,43,0,9157,1,0,1,0,14,0,1,0
1,33.0,1,53,0,3310,0,0,0,1,8,1,0,0
0,100.0,0,38,1,9947,0,0,1,0,23,0,0,1
1,74.0,3,77,0,4233,1,0,0,1,8,1,0,0
1,94.0,2,59,1,2896,1,0,0,1,15,0,1,0
0,38.0,1,58,1,2055,0,0,0,1,7,1,0,0
0,93.0,2,18,0,6176,1,0,1,0,7,1,0,0
1,86.0,0,13,0,386,1,1,0,0,14,0,1,0
1,0.0,0,36,1,4822,0,0,1,0,7,1,0,0
0,6.0,5,40,1,9050,1,0,1,0,8,1,0,0
0,3.0,4,50,1,3050,1,0,1,0,7,1,0,0
1,97.0,1,56,1,5351,0,0,0,1,15,0,1,0
0,69.0,4,59,0,5973,0,0,0,1,15,0,1,0
0,80.0,1,41,0,1592,1,0,1,0,7,1,0,0
0,49.0,0,45,1,659,0,0,1,0,8,1,0,0
0,88.0,1,24,0,4328,0,0,1,0,6,1,0,0
1,6.0,4,77,1,5118,1,0,0,1,22,0,0,1
1,96.0,2,21,0,4685,0,0,1,0,22,0,0,1
0,7.0,1,43,0,2314,0,0,1,0,7,1,0,0
0,87.0,1,45,0,3604,0,0,1,0,15,0,1,0
1,30.0,2,75,1,776,1,0,0,1,8,1,0,0
0,79.0,0,71,1,4126,1,0,0,1,22,0,0,1
1,49.0,5,47,0,306,1,0,1,0,14,0,1,0
0,13.0,4,17,0,3967,0,1,0,0,14,0,1,0
0,1.0,0,10,0,2803,1,1,0,0,23,0,0,1
1,70.0,0,74,1,9183,1,0,0,1,14,0,1,0
1,53.0,4,32,0,5129,1,0,1,0,7,1,0,0
0,9.0,5,43,0,7865,1,0,1,0,6,1,0,0
1,64.0,2,57,1,4983,1,0,0,1,6,1,0,0
0,81.0,3,10,0,9775,0,1,0,0,8,1,0,0
0,43.0,3,17,0,6899,1,1,0,0,22,0,0,1
0,35.0,2,68,0,9839,1,0,0,1,21,0,0,1
1,55.0,0,58,0,381,0,0,0,1,7,1,0,0
0,69.0,5,27,1,4859,1,0,1,0,6,1,0,0
0,55.0,1,76,0,4930,0,0,0,1,15,0,1,0
1,26.0,4,10,0,8654,1,1,0,0,23,0,0,1
0,0.0,3,55,0,8262,0,0,0,1,8,1,0,0
0,100.0,4,49,1,8525,1,0,1,0,22,0,0,1
1,58.0,5,42,1,3386,1,0,1,0,15,0,1,0
0,94.0,3,62,0,602,0,0,0,1,7,1,0,0
1,100.0,1,46,1,5172,1,0,1,0,15,0,1,0
0,0.0,2,21,1,3186,1,0,1,0,23,0,0,1
0,55.0,3,77,1,325,1,0,0,1,7,1,0,0
1,40.0,0,35,0,5572,0,0,1,0,6,1,0,0
0,83.0,2,41,1,5135,0,0,1,0,8,1,0,0
0,74.0,5,36,1,4527,1,0,1,0,8,1,0,0
0,40.0,2,32,0,7218,1,0,1,0,21,0,0,1
0,78.0,2,64,0,6145,1,0,0,1,7,1,0,0
0,96.0,5,77,0,5798,1,0,0,1,21,0,0,1
0,54.0,1,70,1,8090,1,0,0,1,15,0,1,0
1,36.0,2,33,1,2466,1,0,1,0,14,0,1,0
1,93.0,2,21,0,3500,1,0,1,0,15,0,1,0
0,58.0,1,59,1,6003,1,0,0,1,15,0,1,0
1,75.0,1,42,1,2938,0,0,1,0,7,1,0,0
1,53.0,3,29,0,4788,1,0,1,0,23,0,0,1
1,57.0,4,11,0,1404,1,1,0,0,14,0,1,0
1,32.0,2,41,0,6706,1,0,1,0,22,0,0,1
1,58.0,2,63,1,3602,1,0,0,1,14,0,1,0
1,11.0,3,67,0,9234,1,0,0,1,15,0,1,0
1,98.0,5,27,0,971,1,0,1,0,21,0,0,1
1,94.0,0,10,0,8120,1,1,0,0,7,1,0,0
0,100.0,2,57,1,7227,1,0,0,1,21,0,0,1
1,50.0,2,62,0,7302,1,0,0,1,7,1,0,0
1,100.0,3,44,0,7809,1,0,1,0,15,0,1,0
0,44.0,1,69,0,9612,1,0,0,1,15,0,1,0
0,66.0,2,29,1,8503,0,0,1,0,6,1,0,0
0,12.0,0,35,0,8250,0,0,1,0,22,0,0,1
0,1.0,2,53,1,8648,1,0,0,1,22,0,0,1
0,33.0,0,12,0,4632,0,1,0,0,7,1,0,0
1,84.0,0,47,1,3626,1,0,1,0,21,0,0,1
0,100.0,3,24,1,8331,1,0,1,0,21,0,0,1
1,77.0,1,41,0,105,0,0,1,0,22,0,0,1
0,47.0,1,76,1,767,0,0,0,1,23,0,0,1
1,31.0,2,80,1,1583,1,0,0,1,6,1,0,0
0,45.0,4,61,1,2553,0,0,0,1,15,0,1,0
1,100.0,5,52,0,942,0,0,0,1,22,0,0,1
1,34.0,2,74,0,3960,1,0,0,1,23,0,0,1
1,19.0,2,50,0,3871,1,0,1,0,21,0,0,1
1,13.0,1,26,1,1743,0,0,1,0,22,0,0,1
0,15.0,0,46,1,5306,1,0,1,0,14,0,1,0
1,37.0,2,70,1,669,1,0,0,1,6,1,0,0
1,68.0,5,26,0,6919,0,0,1,0,14,0,1,0
1,16.0,2,64,0,1135,0,0,0,1,14,0,1,0
0,65.0,4,76,1,1746,0,0,0,1,8,1,0,0
0,8.0,5,29,1,600,1,0,1,0,14,0,1,0
1,16.0,1,38,0,8480,1,0,1,0,15,0,1,0
0,95.0,0,75,1,6291,1,0,0,1,21,0,0,1
1,91.0,5,56,1,2274,1,0,0,1,21,0,0,1
1,21.0,2,41,1,5065,0,0,1,0,21,0,0,1
0,28.0,0,55,1,3818,0,0,0,1,8,1,0,0
0,74.0,2,33,1,3339,1,0,1,0,14,0,1,0
0,35.0,5,16,0,8962,1,1,0,0,21,0,0,1
0,75.0,2,56,0,7614,1,0,0,1,14,0,1,0
0,18.0,1,42,0,1669,1,0,1,0,22,0,0,1
0,100.0,0,62,1,8022,0,0,0,1,7,1,0,0
1,77.0,4,76,0,7569,1,0,0,1,8,1,0,0
1,85.0,2,59,0,1526,1,0,0,1,23,0,0,1
1,76.0,1,56,1,5451,1,0,0,1,15,0,1,0
1,16.0,0,33,0,4862,0,0,1,0,15,0,1,0
0,38.0,2,77,0,1244,1,0,0,1,22,0,0,1
1,77.0,2,21,1,2577,1,0,1,0,6,1,0,0
1,90.0,1,14,0,7356,1,1,0,0,8,1,0,0
1,90.0,4,80,0,7421,1,0,0,1,22,0,0,1
0,100.0,2,45,0,902,1,0,1,0,6,1,0,0
1,74.0,2,12,0,5906,1,1,0,0,8,1,0,0
0,64.0,1,47,1,210,1,0,1,0,6,1,0,0
1,78.0,1,74,1,3014,0,0,0,1,14,0,1,0
0,47.0,1,75,1,9766,0,0,0,1,6,1,0,0
1,6.0,1,47,1,2988,0,0,1,0,7,1,0,0
0,44.0,2,64,0,6341,0,0,0,1,14,0,1,0
1,9.0,0,38,0,5264,0,0,1,0,15,0,1,0
0,28.0,2,11,0,5881,1,1,0,0,7,1,0,0
1,68.0,3,38,1,7281,1,0,1,0,22,0,0,1
1,4.0,4,59,0,7787,1,0,0,1,6,1,0,0
1,78.0,1,58,1,6028,0,0,0,1,22,0,0,1
1,5.0,4,45,1,1585,1,0,1,0,23,0,0,1
0,34.0,1,71,1,8212,0,0,0,1,15,0,1,0
0,96.0,0,79,1,3908,1,0,0,1,21,0,0,1
1,69.0,2,70,0,6364,0,0,0,1,15,0,1,0
1,17.0,2,52,0,5257,1,0,0,1,6,1,0,0
0,46.0,5,61,0,9570,1,0,0,1,15,0,1,0
0,45.0,4,18,0,312,1,0,1,0,14,0,1,0
1,14.0,4,20,0,3359,0,0,1,0,21,0,0,1
0,62.0,2,45,0,726,1,0,1,0,21,0,0,1
1,17.0,2,67,1,5119,0,0,0,1,15,0,1,0
1,79.0,3,13,0,780,1,1,0,0,8,1,0,0
1,26.0,5,42,1,566,1,0,1,0,7,1,0,0
1,100.0,1,62,1,4760,0,0,0,1,15,0,1,0
1,99.0,1,78,1,1750,1,0,0,1,7,1,0,0
1,52.0,2,38,1,7076,1,0,1,0,15,0,1,0
0,44.0,2,60,0,4830,1,0,0,1,8,1,0,0
1,32.0,0,12,0,1374,1,1,0,0,21,0,0,1
1,51.0,1,71,0,1383,0,0,0,1,15,0,1,0
1,91.0,0,77,1,134,1,0,0,1,7,1,0,0
0,80.0,2,69,0,6071,1,0,0,1,22,0,0,1
1,63.0,1,43,1,4723,0,0,1,0,7,1,0,0
1,60.0,2,63,0,4503,1,0,0,1,23,0,0,1
0,45.0,3,34,0,6408,1,0,1,0,15,0,1,0
0,29.0,1,47,0,6576,1,0,1,0,22,0,0,1
1,96.0,3,52,1,1939,0,0,0,1,6,1,0,0
1,53.0,2,63,0,3192,0,0,0,1,15,0,1,0
0,96.0,3,75,0,1337,0,0,0,1,15,0,1,0
0,85.0,0,20,0,6426,0,0,1,0,7,1,0,0
0,87.0,1,80,0,414,0,0,0,1,22,0,0,1
0,74.0,3,31,0,3407,1,0,1,0,8,1,0,0
0,39.0,2,59,1,6270,0,0,0,1,21,0,0,1
0,86.0,1,52,0,1866,1,0,0,1,14,0,1,0
0,76.0,0,67,0,5419,1,0,0,1,7,1,0,0
0,33.0,0,15,0,6065,0,1,0,0,15,0,1,0
0,87.0,4,49,1,2370,1,0,1,0,6,1,0,0
0,14.0,2,49,1,51,1,0,1,0,15,0,1,0
0,23.0,4,20,0,8345,0,0,1,0,6,1,0,0
0,77.0,5,54,1,6034,1,0,0,1,14,0,1,0
1,3.0,3,54,0,9719,0,0,0,1,14,0,1,0
0,47.0,2,30,0,9020,0,0,1,0,15,0,1,0
0,65.0,0,42,0,2330,1,0,1,0,23,0,0,1
1,65.0,4,62,0,9038,0,0,0,1,14,0,1,0
1,86.0,2,62,1,6166,0,0,0,1,23,0,0,1
1,77.0,0,70,0,3371,1,0,0,1,14,0,1,0
1,100.0,1,29,0,2637,0,0,1,0,21,0,0,1
0,59.0,0,26,0,8105,1,0,1,0,22,0,0,1
0,97.0,1,53,0,379,1,0,0,1,8,1,0,0
1,42.0,2,55,0,8402,1,0,0,1,15,0,1,0
0,14.0,5,69,0,6447,1,0,0,1,7,1,0,0
0,85.0,3,29,0,2585,1,0,1,0,21,0,0,1
0,58.0,2,18,0,7388,0,0,1,0,21,0,0,1
1,9.0,0,72,0,7852,0,0,0,1,15,0,1,0
1,50.0,2,16,0,2498,1,1,0,0,22,0,0,1
0,75.0,4,71,0,6585,1,0,0,1,7,1,0,0
1,96.0,0,37,0,1529,1,0,1,0,14,0,1,0
0,77.0,2,44,1,4806,0,0,1,0,6,1,0,0
1,86.0,3,19,0,7142,1,0,1,0,14,0,1,0
0,4.0,2,70,1,9757,1,0,0,1,6,1,0,0
0,62.0,4,63,0,2833,1,0,0,1,14,0,1,0
0,85.0,3,49,0,5176,0,0,1,0,21,0,0,1
0,33.0,4,22,0,6517,1,0,1,0,23,0,0,1
1,100.0,3,68,1,7936,1,0,0,1,15,0,1,0
0,100.0,2,43,0,327,1,0,1,0,22,0,0,1
0,74.0,2,24,0,4371,1,0,1,0,6,1,0,0
1,19.0,0,39,1,9187,1,0,1,0,23,0,0,1
0,91.0,1,70,0,2140,1,0,0,1,22,0,0,1
0,93.0,3,31,0,6475,0,0,1,0,15,0,1,0
0,50.0,1,17,0,5329,0,1,0,0,21,0,0,1
1,87.0,2,57,1,6804,0,0,0,1,7,1,0,0
1,68.0,4,21,0,9771,1,0,1,0,14,0,1,0
1,37.0,3,13,0,4992,1,1,0,0,14,0,1,0
0,98.0,3,36,1,9869,1,0,1,0,15,0,1,0
0,73.0,0,53,1,2118,0,0,0,1,22,0,0,1
0,68.0,5,50,1,2670,0,0,1,0,7,1,0,0
0,29.0,4,40,1,4221,1,0,1,0,21,0,0,1
0,24.0,1,51,1,4059,0,0,0,1,8,1,0,0
1,73.0,2,26,1,2281,0,0,1,0,15,0,1,0
1,28.0,2,53,1,664,1,0,0,1,23,0,0,1
1,89.0,5,78,0,775,1,0,0,1,6,1,0,0
1,24.0,4,68,0,8821,1,0,0,1,15,0,1,0
0,51.0,2,71,1,5141,0,0,0,1,21,0,0,1
1,98.0,4,79,1,1853,0,0,0,1,14,0,1,0
0,46.0,3,52,0,6206,1,0,0,1,14,0,1,0
1,59.0,5,80,1,5886,1,0,0,1,14,0,1,0
0,29.0,2,60,0,2175,1,0,0,1,6,1,0,0
1,96.0,0,32,1,2957,0,0,1,0,7,1,0,0
1,78.0,2,45,0,2478,1,0,1,0,22,0,0,1
1,47.0,4,23,1,710,1,0,1,0,21,0,0,1
0,1.0,4,72,1,6776,0,0,0,1,14,0,1,0
0,100.0,4,30,0,7464,0,0,1,0,15,0,1,0
0,23.0,2,46,1,8672,0,0,1,0,15,0,1,0
1,38.0,4,46,0,9624,1,0,1,0,8,1,0,0
0,11.0,5,40,1,5291,1,0,1,0,21,0,0,1
0,27.0,4,11,0,5537,1,1,0,0,7,1,0,0
0,61.0,2,14,0,1818,1,1,0,0,7,1,0,0
1,9.0,0,68,1,8083,1,0,0,1,14,0,1,0
1,39.0,3,34,0,8263,1,0,1,0,7,1,0,0
1,58.0,2,20,0,7957,1,0,1,0,6,1,0,0
1,58.0,2,46,0,44,0,0,1,0,22,0,0,1
0,93.0,5,58,0,984,0,0,0,1,15,0,1,0
1,52.0,0,54,1,8861,1,0,0,1,21,0,0,1
0,19.0,0,18,0,887,0,0,1,0,7,1,0,0
0,58.0,5,11,0,4713,1,1,0,0,14,0,1,0
1,5.0,3,22,1,6230,1,0,1,0,21,0,0,1
1,51.0,1,60,0,3391,0,0,0,1,15,0,1,0
1,20.0,3,66,0,6481,1,0,0,1,23,0,0,1
1,87.0,1,26,1,4186,0,0,1,0,15,0,1,0
0,48.0,0,15,0,8979,0,1,0,0,7,1,0,0
1,21.0,5,56,1,2504,1,0,0,1,6,1,0,0
0,38.0,2,43,0,2512,0,0,1,0,21,0,0,1
0,89.0,4,15,0,5721,1,1,0,0,7,1,0,0
0,83.0,3,45,0,454,0,0,1,0,6,1,0,0
1,65.0,0,69,0,4825,1,0,0,1,21,0,0,1
1,31.0,4,73,0,8121,1,0,0,1,21,0,0,1
1,99.0,2,71,1,7135,0,0,0,1,7,1,0,0
0,5.0,4,73,0,1113,0,0,0,1,15,0,1,0
0,20.0,2,19,0,3294,0,0,1,0,15,0,1,0
1,58.0,3,11,0,80,0,1,0,0,22,0,0,1
0,85.0,1,57,1,4719,0,0,0,1,14,0,1,0
1,43.0,5,61,0,8061,1,0,0,1,6,1,0,0
1,86.0,4,55,0,6245,0,0,0,1,6,1,0,0
1,2.0,4,75,1,2622,0,0,0,1,15,0,1,0
0,7.0,2,66,0,8155,0,0,0,1,6,1,0,0
0,95.0,0,27,0,6699,0,0,1,0,15,0,1,0
0,48.0,1,55,1,8427,1,0,0,1,15,0,1,0
0,88.0,5,77,0,8113,0,0,0,1,21,0,0,1
1,4.0,3,28,1,2937,0,0,1,0,14,0,1,0
0,18.0,4,36,0,2902,0,0,1,0,22,0,0,1
0,31.0,3,52,0,2171,0,0,0,1,14,0,1,0
0,40.0,5,73,1,5674,1,0,0,1,15,0,1,0
0,94.0,5,79,1,4423,1,0,0,1,15,0,1,0
0,97.0,0,10,0,4006,1,1,0,0,22,0,0,1
1,3.0,1,79,0,29,1,0,0,1,6,1,0,0
1,39.0,0,57,0,4097,1,0,0,1,21,0,0,1
0,56.0,4,18,0,6937,1,0,1,0,8,1,0,0
0,100.0,2,54,1,6763,0,0,0,1,14,0,1,0
1,82.0,5,41,1,1950,1,0,1,0,15,0,1,0
1,69.0,2,28,1,4254,1,0,1,0,22,0,0,1
1,13.0,4,49,1,1079,1,0,1,0,15,0,1,0
0,77.0,2,23,0,7846,1,0,1,0,21,0,0,1
1,83.0,0,75,1,3301,0,0,0,1,21,0,0,1
0,69.0,2,32,0,1377,0,0,1,0,15,0,1,0
1,28.0,3,41,1,3730,0,0,1,0,6,1,0,0
1,64.0,4,23,1,1557,1,0,1,0,6,1,0,0
1,28.0,2,77,0,3396,0,0,0,1,6,1,0,0
1,25.0,0,52,0,6180,0,0,0,1,7,1,0,0
1,13.0,0,41,1,2717,1,0,1,0,23,0,0,1
0,66.0,0,23,1,5210,1,0,1,0,22,0,0,1
1,63.0,3,40,0,7895,1,0,1,0,6,1,0,0
1,88.0,1,79,0,7743,1,0,0,1,22,0,0,1
0,61.0,5,56,1,9830,0,0,0,1,21,0,0,1
1,81.0,1,11,0,2041,0,1,0,0,6,1,0,0
1,13.0,4,10,0,1301,0,1,0,0,7,1,0,0
0,41.0,2,38,0,2647,1,0,1,0,15,0,1,0
1,31.0,1,67,0,8827,1,0,0,1,15,0,1,0
1,72.0,0,80,1,395,1,0,0,1,14,0,1,0
1,100.0,3,39,0,2310,0,0,1,0,7,1,0,0
1,24.0,4,17,0,6386,1,1,0,0,21,0,0,1
0,98.0,2,28,0,4746,1,0,1,0,21,0,0,1
1,37.0,5,43,0,6010,0,0,1,0,15,0,1,0
0,17.0,1,74,0,3280,0,0,0,1,22,0,0,1
1,27.0,5,67,1,4160,0,0,0,1,22,0,0,1
0,53.0,0,12,0,186,0,1,0,0,22,0,0,1
0,45.0,0,64,1,3190,0,0,0,1,6,1,0,0
1,19.0,4,74,0,682,1,0,0,1,22,0,0,1
0,75.0,4,25,1,969,1,0,1,0,15,0,1,0
0,87.0,2,54,1,3891,0,0,0,1,14,0,1,0
1,31.0,2,37,1,5137,1,0,1,0,6,1,0,0
0,30.0,2,25,1,7253,0,0,1,0,7,1,0,0
1,82.0,3,37,0,1952,0,0,1,0,22,0,0,1
1,91.0,4,56,1,703,1,0,0,1,14,0,1,0
0,43.0,5,58,1,2597,1,0,0,1,7,1,0,0
0,58.0,1,17,0,3268,0,1,0,0,15,0,1,0
0,31.0,2,55,0,7116,0,0,0,1,8,1,0,0
1,37.0,3,67,0,2906,0,0,0,1,14,0,1,0
0,64.0,1,59,1,8055,1,0,0,1,6,1,0,0
1,71.0,3,71,0,9149,1,0,0,1,22,0,0,1
0,8.0,5,69,1,6612,0,0,0,1,23,0,0,1
0,9.0,4,44,1,581,1,0,1,0,6,1,0,0
1,87.0,2,38,1,7515,0,0,1,0,22,0,0,1
1,49.0,2,57,0,7172,0,0,0,1,6,1,0,0
1,65.0,2,11,0,7003,1,1,0,0,15,0,1,0
0,100.0,2,49,1,8393,0,0,1,0,15,0,1,0
1,71.0,2,63,1,4842,1,0,0,1,21,0,0,1
1,36.0,2,33,0,9426,1,0,1,0,23,0,0,1
0,72.0,3,55,1,6125,0,0,0,1,23,0,0,1
0,39.0,5,50,0,2396,0,0,1,0,15,0,1,0
0,44.0,4,61,1,9402,1,0,0,1,22,0,0,1
1,83.0,1,46,1,4210,0,0,1,0,21,0,0,1
1,33.0,5,52,0,5735,0,0,0,1,23,0,0,1
0,33.0,0,55,1,244,0,0,0,1,23,0,0,1
0,45.0,4,76,1,5619,1,0,0,1,21,0,0,1
0,100.0,2,28,1,9036,0,0,1,0,14,0,1,0
1,13.0,2,30,1,3714,1,0,1,0,15,0,1,0
1,42.0,1,40,1,7163,0,0,1,0,23,0,0,1
1,61.0,0,64,1,9009,0,0,0,1,6,1,0,0
0,65.0,0,13,0,2943,1,1,0,0,7,1,0,0
1,99.0,2,78,1,475,0,0,0,1,21,0,0,1
1,96.0,5,47,0,8565,1,0,1,0,21,0,0,1
1,44.0,5,57,0,7006,0,0,0,1,7,1,0,0
0,15.0,5,27,0,3506,0,0,1,0,8,1,0,0
1,12.0,0,58,1,1064,1,0,0,1,15,0,1,0
1,56.0,5,16,0,4797,1,1,0,0,23,0,0,1
0,48.0,4,32,1,8650,1,0,1,0,15,0,1,0
1,100.0,1,22,0,6554,0,0,1,0,14,0,1,0
0,74.0,5,16,0,4543,1,1,0,0,22,0,0,1
0,26.0,3,73,1,2899,1,0,0,1,8,1,0,0
1,48.0,2,79,1,4096,0,0,0,1,23,0,0,1
0,11.0,0,49,0,7524,0,0,1,0,22,0,0,1
1,32.0,1,10,0,2710,0,1,0,0,7,1,0,0
1,95.0,5,22,1,4285,1,0,1,0,7,1,0,0
1,73.0,0,12,0,3168,0,1,0,0,21,0,0,1
0,65.0,3,14,0,7413,1,1,0,0,14,0,1,0
0,49.0,3,23,1,1372,0,0,1,0,23,0,0,1
0,36.0,1,37,1,8059,1,0,1,0,7,1,0,0
0,49.0,3,53,1,2674,1,0,0,1,22,0,0,1
1,95.0,5,22,0,3366,1,0,1,0,22,0,0,1
0,31.0,2,71,1,6339,0,0,0,1,21,0,0,1
1,91.0,5,41,0,5369,1,0,1,0,7,1,0,0
0,83.0,0,55,0,1145,1,0,0,1,6,1,0,0
1,52.0,2,57,0,3019,0,0,0,1,6,1,0,0
1,27.0,2,60,1,2910,0,0,0,1,22,0,0,1
1,73.0,3,79,1,1457,1,0,0,1,14,0,1,0
0,14.0,2,24,1,7890,0,0,1,0,23,0,0,1
1,2.0,0,80,0,1062,1,0,0,1,14,0,1,0
1,50.0,0,63,1,5790,0,0,0,1,21,0,0,1
1,69.0,2,68,0,4150,0,0,0,1,15,0,1,0
1,26.0,4,35,0,2436,1,0,1,0,15,0,1,0
1,20.0,2,65,0,8188,0,0,0,1,14,0,1,0
1,96.0,1,55,1,5400,1,0,0,1,22,0,0,1
1,33.0,4,59,1,3358,0,0,0,1,7,1,0,0
1,30.0,3,76,1,6986,0,0,0,1,15,0,1,0
0,63.0,3,36,0,299,1,0,1,0,15,0,1,0
1,85.0,1,28,0,8842,0,0,1,0,6,1,0,0
0,73.0,1,45,0,3120,1,0,1,0,15,0,1,0
1,100.0,4,62,0,425,1,0,0,1,21,0,0,1
1,20.0,1,71,0,5147,0,0,0,1,14,0,1,0
1,67.0,2,48,1,2954,1,0,1,0,7,1,0,0
1,77.0,5,73,0,309,0,0,0,1,23,0,0,1
1,90.0,5,68,0,2283,1,0,0,1,23,0,0,1
0,100.0,0,77,0,2066,0,0,0,1,14,0,1,0
1,49.0,0,53,0,5439,1,0,0,1,15,0,1,0
1,69.0,3,31,0,647,1,0,1,0,14,0,1,0
1,100.0,0,69,1,5959,1,0,0,1,6,1,0,0
1,21.0,5,29,0,5360,1,0,1,0,21,0,0,1
0,100.0,2,60,1,6515,1,0,0,1,15,0,1,0
0,45.0,3,47,0,273,1,0,1,0,8,1,0,0
1,33.0,4,70,1,84,0,0,0,1,6,1,0,0
1,17.0,2,56,0,8836,1,0,0,1,15,0,1,0
0,95.0,5,71,1,6482,1,0,0,1,23,0,0,1
0,38.0,0,56,1,2130,0,0,0,1,21,0,0,1
1,90.0,0,79,1,879,0,0,0,1,14,0,1,0
1,52.0,4,20,0,1410,0,0,1,0,22,0,0,1
0,41.0,5,19,0,5587,1,0,1,0,15,0,1,0
1,19.0,0,63,0,8602,1,0,0,1,6,1,0,0
1,61.0,3,51,1,8274,0,0,0,1,7,1,0,0
1,38.0,2,80,1,6736,0,0,0,1,21,0,0,1
1,40.0,4,25,0,1524,1,0,1,0,6,1,0,0
0,15.0,1,72,0,1019,1,0,0,1,8,1,0,0
0,58.0,2,35,1,9012,1,0,1,0,21,0,0,1
0,100.0,0,74,0,3780,1,0,0,1,15,0,1,0
0,35.0,0,28,1,7904,0,0,1,0,22,0,0,1
0,2.0,2,33,0,8938,1,0,1,0,15,0,1,0
1,69.0,0,50,1,5027,0,0,1,0,22,0,0,1
0,74.0,0,15,0,5047,1,1,0,0,14,0,1,0
1,50.0,3,12,0,8545,1,1,0,0,6,1,0,0
0,11.0,0,51,0,7053,1,0,0,1,8,1,0,0
1,100.0,0,69,1,9466,1,0,0,1,21,0,0,1
0,67.0,3,21,0,3773,1,0,1,0,6,1,0,0
